key_name,zh_cn,zh_tw,en_us,ja_jp,ko_kr
44187030,7回合内击败奥列格,7回合內擊敗奧列格,Defeat Oleg within 7 turns,7ターン以内にオレグを倒す,7턴 내로 올레그 처치
40180010,击败除基里尔外的单位,擊敗除基裏爾外的單位,Defeat all enemy units except for Kirill,キリル以外のユニットを撃破,키릴 외의 적 유닛 처치
40180020,击破“戴伯格”战争要塞,擊破“戴伯格”戰爭要塞,"Defeat ""Diberg"" Battle Fortress",ウォーフォート「ダジボーグ」を破壊,전쟁 요새 ‘다지보그’ 처치
40180030,我方全体角色处于垂危状态,我方全體角色處於垂危狀態,All allied units are in Critical Condition,味方全員が瀕死状態になる,모든 아군이 빈사 상태 진입
40180040,基里尔被击败,基裏爾被擊敗,Kirill is defeated,キリルが倒される,키릴이 처치됨
44198010,4回合内将基里尔的血量压制到600以下,4回合內將基裏爾的血量壓制到600以下,Bring Kirill's HP down to below 600 within 4 turns,4ターン以内にキリルのHPを600以下に減らす,4턴 내로 키릴의 HP를 600 이하로 낮춤
80360110,将基里尔血量压制到600以下,將基裏爾血量壓制到600以下,Bring Kirill's HP down to below 600,キリルのHPを600以下に減らす,키릴의 HP를 600 이하로 낮춤
44198020,我方角色未被“亚利洛”战斗列车命中,我方角色未被“亞利洛”戰鬥列車命中,"""Jarlio"" Combat Train did not hit allied units",味方ユニットが武装列車「ヤリーロ」に撃たれない,전투 열차 ‘야릴로’에게 명중당하지 않음
44198030,黎格（暴走）未被击败,黎格（暴走）未被擊敗,Lige (Berserk) is not defeated,リゲル（暴走）が倒されていない,리겔 (폭주) 이 생존
40190010,击败伯劳β,擊敗伯勞β,Defeat β Shrike,シュライクβを撃破,슈라이크β 처치
40190020,我方全体角色处于垂危状态,我方全體角色處於垂危狀態,All allied units are in Critical Condition,味方全員が瀕死状態になる,모든 아군이 빈사 상태 진입
44209010,我方角色未被特质“血液爆裂”击中,我方角色未被特質“血液爆裂”擊中,"Allied units are not hit by ""Blood Burst"" Trait",味方ユニットが特質「血液爆発」を受けない,특성 ‘혈액 폭발’에 맞지 않음
44209020,塔萨队员全员成功撤离,塔薩隊員全員成功撤離,All TASA members escape sucessfully,TASA隊員が全員撤退に成功する,TASA대원 전원이 성공적으로 철수
44209030,8回合内达成胜利目标,8回合內達成勝利目標,Achieve the Victory Objective within 8 turns,8ターン以内にメイン目標を達成,8턴 내로 승리 목표 달성
40200010,我方全体角色在5回合内到达地图右上方的指定地点,我方全體角色在5回合內到達地圖右上方的指定地點,All allied units reach the specified position on the top-right side of the map within 5 turns,味方全員が5ターン以内にマップ右上の指定地点に到達,모든 아군이 5턴 내로 맵 우측 상단 지정 위치에 도착
40200020,复合任务，不显示,複合任務，不顯示,"Combined mission, do not display",複合任務、非表示,"복합 임무, 나타내지 않음"
40200030,我方全体角色到达地图右下方的指定地点,我方全體角色到達地圖右下方的指定地點,All allied units reach the specified position on the bottom-right side of the map,味方全員がマップ右下の指定地点に到達,모든 아군이 맵 우측 하단 지정 위치에 도착
40200040,我方全体角色处于垂危状态,我方全體角色處於垂危狀態,All allied units are in Critical Condition,味方全員が瀕死状態になる,모든 아군이 빈사 상태 진입
44220010,我方无人进入垂危状态,我方無人進入垂危狀態,No allied units enter Critical Condition,味方が瀕死状態にならない,아군이 빈사 상태에 진입하지 않음
44220020,击败12个敌方单位,擊敗12個敵方單位,Defeat 12 enemy units,敵ユニットを12体撃破,적 유닛 12명 처치
44220030,洁芙缇受到的伤害累计不超过150,潔芙緹受到的傷害累計不超過150,Jefuty takes less than 150 damage,ジェフティの累計被ダメージが150を超えない,제퓨티가 받은 누적 피해 150 이하
40210010,我方全体角色到达指定地点,我方全體角色到達指定地點,All allied units reach the specified position,味方全員が指定地点に到達,모든 아군이 지정 위치에 도착
40210020,我方全体角色处于垂危状态,我方全體角色處於垂危狀態,All allied units are in Critical Condition,味方の全ユニットを瀕死状態にする。,모든 아군이 빈사 상태 진입
44231010,16回合内达成胜利目标,16回合內達成勝利目標,Achieve the Victory Objective within 16 turns,16ターン以内にメイン目標を達成,16턴 내로 승리 목표 달성
44231020,拾取所有物资,拾取所有物資,Pick up all supplies,全ての物資を拾う,모든 물자 회수
44231030,最多使用9次催眠针,最多使用9次催眠針,Use Soporific Dart at most 9 times,麻酔針の使用回数が9回を超えない,마취침 사용 9회 이하
40220010,救出卡尔,救出卡爾,Rescue Carl,カールを救出する,칼을 구출
40220020,我方全体角色到达指定地点,我方全體角色到達指定地點,All allied units reach the specified position,味方全員が指定地点に到達,모든 아군이 지정 위치에 도착
40220030,我方全体角色到达指定地点,我方全體角色到達指定地點,All allied units reach the specified position,味方全員が指定地点に到達,모든 아군이 지정 위치에 도착
40220040,我方全体角色到达指定地点,我方全體角色到達指定地點,All allied units reach the specified position,味方全員が指定地点に到達,모든 아군이 지정 위치에 도착
40220050,我方任意单位暴露（包括器械）,我方任意單位暴露（包括器械）,Any allied unit is Exposed (including Equipment),味方ユニットが発見される（機械を含む）,아군 유닛 노출 (기계형 유닛 포함)
44242010,13回合内救出卡尔,13回合內救出卡爾,Rescue Carl within 13 turns,13ターン以内にカールを救出する,13턴 내로 칼을 구출
44242020,拾取所有物资,拾取所有物資,Pick up all supplies,全ての物資を拾う,모든 물자 회수
44242030,救出卡尔后不使用催眠针,救出卡爾後不使用催眠針,Do not use Soporific Dart after rescuing Carl,カール救出後、麻酔針を使用しない,칼 구출 이후 마취침을 사용하지 않음
40230010,我方全体角色到达指定地点,我方全體角色到達指定地點,All allied units reach the specified position,味方全員が指定地点に到達,모든 아군이 지정 위치에 도착
40230020,击败拦路的丹吉尔及其带领的精英部队,擊敗攔路的丹吉爾及其帶領的精英部隊,Defeat Tangieu and his elite squad,行く手を阻むタンジェと配下の精鋭部隊を撃破,길을 가로막는 데니르와 그가 이끄는 엘리트 부대 처치
40230050,我方全体角色处于垂危状态,我方全體角色處於垂危狀態,All allied units are in Critical Condition,味方全員が瀕死状態になる,모든 아군이 빈사 상태 진입
44253010,蒙德、洁芙缇和卡尔受到的伤害合计不超过300,蒙德、潔芙緹和卡爾受到的傷害合計不超過300,"Mendo, Jefuty and Carl take no more than 300 damage",モンド、ジェフティ、カールの累計被ダメージが300を超えない,"멘도, 제퓨티, 칼이 받은 누적 피해 합계 300 이하"
44253020,6回合内击败丹吉尔,6回合內擊敗丹吉爾,Defeat Tangieu within 6 turns,6ターン以内にタンジェを倒す,6턴 내로 데니르 처치
44253030,打开6个牢房门,打開6個牢房門,Open 6 cell doors,牢獄のゲートを6つ開ける,감옥 문 6곳 개방
40240010,击败所有敌方单位,擊敗所有敵方單位,Defeat all enemy units,敵全員を撃破,모든 적 유닛 처치
40240020,击败所有敌方单位,擊敗所有敵方單位,Defeat all enemy units,敵全員を撃破,모든 적 유닛 처치
40240030,我方全体角色处于垂危状态,我方全體角色處於垂危狀態,All allied units are in Critical Condition,味方全員が瀕死状態になる,모든 아군이 빈사 상태 진입
44264010,我方无人进入垂危状态,我方無人進入垂危狀態,No allied units enter Critical Condition,味方が瀕死状態にならない,아군이 빈사 상태에 진입하지 않음
44264020,我方角色未被特种兵-鬼骷命中,我方角色未被特種兵-鬼骷命中,Special Forces — Skull did not hit allied units,味方ユニットが特殊兵-ドクロに撃たれない,특전병-해골에게 명중당하지 않음
44264030,8回合内达成胜利目标,8回合內達成勝利目標,Achieve the Victory Objective within 8 turns,8ターン以内にメイン目標を達成,8턴 내로 승리 목표 달성
40250010,击败伯劳分裂素体,擊敗伯勞分裂素體,Defeat the Shrike Mitotic Specimen,シュライク分裂素体を撃破,슈라이크 분열 소체 처치
40250020,击败所有伯劳分裂素体,擊敗所有伯勞分裂素體,Defeat all Shrike Mitotic Specimens,シュライク分裂素体を全て撃破,모든 슈라이크 분열 소체 처치
40250030,击败黎格,擊敗黎格,Defeat Lige,リゲルを倒す,리겔 처치
40250040,我方全体角色处于垂危状态,我方全體角色處於垂危狀態,All allied units are in Critical Condition,味方全員が瀕死状態になる,모든 아군이 빈사 상태 진입
40250050,等待黎格出现,等待黎格出現,Wait for Lige to appear,リゲルの出現を待つ,리겔이 나타나길 기다린다
44275010,我方无人进入垂危状态,我方無人進入垂危狀態,No allied units enter Critical Condition,味方が瀕死状態にならない,아군이 빈사 상태에 진입하지 않음
44275020,4回合内击败3个伯劳分裂素体,4回合內擊敗3個伯勞分裂素體,Defeat 3 Shrike Mitotic Specimens within 4 turns,4ターン以内にシュライク分裂素体を3体撃破,4턴 내로 슈라이크 분열 소체 3명 처치
44275030,我方角色无人进入失温状态,我方角色無人進入失溫狀態,Allied units do not enter Hypothermia status,味方ユニットが誰も低体温状態にならない,아군이 저체온증 상태 진입
40260010,击败伯劳意识体,擊敗伯勞意識體,Defeat the Shrike Consciousness,シュライク意識体を撃破,슈라이크 의식체 처치
40260020,恢复下方花园并击败伯劳意识体,恢復下方花園並擊敗伯勞意識體,Restore the Garden below and defeat the Shrike Consciousness,下の庭を修復し、シュライク意識体を撃破,아래쪽 화원을 회복시키고 슈라이크 의식체 처치
40260030,击败伯劳意识体,擊敗伯勞意識體,Defeat the Shrike Consciousness,シュライク意識体を撃破,슈라이크 의식체 처치
40260040,击败伯劳烈性意识体,擊敗伯勞烈性意識體,Defeat the Shrike Strong Consciousness,シュライク強力意識体を撃破,슈라이크 강력 의식체 처치
40260050,我方全体角色到达指定地点,我方全體角色到達指定地點,All allied units reach the specified position,味方全員が指定地点に到達,모든 아군이 지정 위치에 도착
40260060,我方任意角色处于垂危状态,我方任意角色處於垂危狀態,Any allied unit is in Critical Condition,味方が瀕死状態にならない,아군 중 아무나 빈사 상태 진입
40260070,黎格进入垂危状态,黎格進入垂危狀態,Lige enters Critical Condition,リゲルが瀕死状態になる,리겔이 빈사 상태 진입
44286010,9回合内达成胜利目标,9回合內達成勝利目標,Achieve the Victory Objective within 9 turns,9ターン以内にメイン目標を達成,9턴 내로 승리 목표 달성
44286020,最多使用6次道具,最多使用6次道具,Use items at most 6 times,アイテム使用回数が6回を超えない,아이템 사용 6회 이하
44286030,我方无人进入垂危状态,我方無人進入垂危狀態,No allied units enter Critical Condition,味方が瀕死状態にならない,아군이 빈사 상태에 진입하지 않음
40270010,击败所有敌方单位,擊敗所有敵方單位,Defeat all enemy units,敵全員を撃破,모든 적 유닛 처치
40270020,蒙德和洁芙缇到达指定地点,蒙德和潔芙緹到達指定地點,Mendo and Jefuty reaches the specified position,モンドとジェフティが指定地点に到達,멘도와 제퓨티 지정 위치에 도착
40270030,我方全体角色处于垂危状态,我方全體角色處於垂危狀態,All allied units are in Critical Condition,味方全員が瀕死状態になる,모든 아군이 빈사 상태 진입
44297010,我方无人进入垂危状态,我方無人進入垂危狀態,No allied units enter Critical Condition,味方が瀕死状態にならない,아군이 빈사 상태에 진입하지 않음
44297020,我方角色未被机枪兵和精英机枪兵命中,我方角色未被機槍兵和精英機槍兵命中,Machine Gunners and Elite Machine Gunners did not hit allied units,味方ユニットが機銃兵と精鋭機銃兵に撃たれない,기관총병과 엘리트 기관총병에게 명중당하지 않음
44297030,7回合内达成胜利目标,7回合內達成勝利目標,Achieve the Victory Objective within 7 turns,7ターン以内にメイン目標を達成,7턴 내로 승리 목표 달성
40280010,击败所有敌方单位,擊敗所有敵方單位,Defeat all enemy units,敵全員を撃破,모든 적 유닛 처치
40280020,我方全体角色处于垂危状态,我方全體角色處於垂危狀態,All allied units are in Critical Condition,味方全員が瀕死状態になる,모든 아군이 빈사 상태 진입
44308010,4回合内击败蒂安,4回合內擊敗蒂安,Defeat Thian within 4 turns,4ターン以内にティアンを倒す,4턴 내로 티안 처치
44308020,我方无人进入垂危状态,我方無人進入垂危狀態,No allied units enter Critical Condition,味方が瀕死状態にならない,아군이 빈사 상태에 진입하지 않음
44308030,10回合内达成胜利目标,10回合內達成勝利目標,Achieve the Victory Objective within 10 turns,10ターン以内にメイン目標を達成,10턴 내로 승리 목표 달성
40290010,击败所有敌方单位,擊敗所有敵方單位,Defeat all enemy units,敵全員を撃破,모든 적 유닛 처치
40290020,击败奥列格,擊敗奧列格,Defeat Oleg,オレグを倒す,올레그 처치
40290030,我方全体角色处于垂危状态,我方全體角色處於垂危狀態,All allied units are in Critical Condition,味方全員が瀕死状態になる,모든 아군이 빈사 상태 진입
44319010,我方无人进入垂危状态,我方無人進入垂危狀態,No allied units enter Critical Condition,味方が瀕死状態にならない,아군이 빈사 상태에 진입하지 않음
44319020,医疗兵和精英医疗兵未对敌方单位进行治疗,醫療兵和精英醫療兵未對敵方單位進行治療,Medic and Elite Medic did not heal any enemy units,衛生兵と精鋭衛生兵が敵ユニットを治療していない,의무병과 엘리트 의무병이 적 유닛을 치료하지 않음
44319030,7回合内达成胜利目标,7回合內達成勝利目標,Achieve the Victory Objective within 7 turns,7ターン以内にメイン目標を達成,7턴 내로 승리 목표 달성
40300010,击败白糖,擊敗白糖,Defeat Sugar,シュガーを倒す,슈가 처치
40300020,我方全体角色处于垂危状态,我方全體角色處於垂危狀態,All allied units are in Critical Condition,味方全員が瀕死状態になる,모든 아군이 빈사 상태 진입
40300030,山体崩塌,山體崩塌,Mountain collapses,山崩れが発生する,산사태 발생
44330010,击破所有“狄瓦娜”镭聚能器,擊破所有“狄瓦娜”鐳聚能器,"Destroy all ""Devana"" Lightning Cannons",全てのレーザーエネルギー収集器「デワナ」を破壊する,모든 레이저 에너지 농축기 ‘데바나’ 처치
44330020,我方角色未被技能“FF00自爆”击中,我方角色未被技能“FF00自爆”擊中,"Allied units are not hit by ""FF00 Self-Destruct"" skill",味方ユニットがスキル「FF00自爆」を受けていない,스킬 ‘FF00자폭’에 맞지 않음
44330030,山体生命值保持多于5000,山體生命值保持多於5000,"Mountain's HP stay above 5,000",山のHPが5000以上を維持する,산의 HP를 5000 이상으로 유지
40310010,我方全体角色到达指定地点,我方全體角色到達指定地點,All allied units reach the specified position,味方全員が指定地点に到達,모든 아군이 지정 위치에 도착
40310020,我方全体角色处于垂危状态,我方全體角色處於垂危狀態,All allied units are in Critical Condition,味方全員が瀕死状態になる,모든 아군이 빈사 상태 진입
44341010,利用轨道运输车累计击败15个敌方单位,利用軌道運輸車累計擊敗15個敵方單位,Use the Rail Transporter to defeat a total of 15 enemy units,軌道トラックを利用して敵ユニットを合計15体撃破,철도 수송차로 적 유닛 누적 15명 처치
44341020,至少保留3辆轨道运输车,至少保留3輛軌道運輸車,Preserve at least 3 Rail Transporters,軌道トラックが3台以上生存,철도 수송차 3대 이상 생존
44341030,18回合内达成胜利目标,18回合內達成勝利目標,Achieve the Victory Objective within 18 turns,18ターン以内にメイン目標を達成,18턴 내로 승리 목표 달성
40320010,我方全体角色到达指定地点,我方全體角色到達指定地點,All allied units reach the specified position,味方全員が指定地点に到達,모든 아군이 지정 위치에 도착
40320020,我方全体角色处于垂危状态,我方全體角色處於垂危狀態,All allied units are in Critical Condition,味方全員が瀕死状態になる,모든 아군이 빈사 상태 진입
44352010,18回合内达成胜利目标,18回合內達成勝利目標,Achieve the Victory Objective within 18 turns,18ターン以内にメイン目標を達成,18턴 내로 승리 목표 달성
44352020,我方角色被雪卷击中的次数不超过6次,我方角色被雪卷擊中的次數不超過6次,Allied units are hit by Snow Rolls no more than 6 times,味方ユニットが雪まくりにぶつかる回数が6回を超えない,눈덩이에 부딪힌 횟수 6회 이하
44352030,击破AA-03-B4W自律机甲,擊破AA-03-B4W自律機甲,Destroy AA-03-B4W Autonomous Mech,AA-03-B4Wを破壊,AA-03-B4W 처치
40330010,生存至第16回合开始,生存至第16回合開始,Survive until the beginning of Turn 16,16ターン目開始時まで生き残る,제16턴 시작 시까지 생존
40330020,我方全体角色处于垂危状态,我方全體角色處於垂危狀態,All allied units are in Critical Condition,味方全員が瀕死状態になる,모든 아군이 빈사 상태 진입
40330030,我方全体角色处于垂危状态,我方全體角色處於垂危狀態,All allied units are in Critical Condition,味方全員が瀕死状態になる,모든 아군이 빈사 상태 진입
44363010,9回合内击破AAX-05特装型,9回合內擊破AAX-05特裝型,Destroy the AAX-05S Special Model within 9 turns,9ターン以内にAAX-05特装型を破壊,9턴 내로 AAX-05 특수형 처치
44363020,“戴伯格”战争要塞累计击败20个罗联单位,“戴伯格”戰爭要塞累計擊敗20個羅聯單位,"The ""Diberg"" Battle Fortress defeats a total of 20 URNC units",ウォーフォート「ダジボーグ」がロ連のユニットを合計20体撃破,전쟁 요새 '다지보그' 가 루련 유닛 누적 20명 처치
44363030,“戴伯格”战争要塞未被击破,“戴伯格”戰爭要塞未被擊破,"The ""Diberg"" Battle Fortress survives",ウォーフォート「ダジボーグ」が生存,전쟁 요새 '다지보그' 가 생존
80660310,第10回合开始时“戴伯格”战争要塞存活,第10回合開始時“戴伯格”戰爭要塞存活,"The ""Diberg"" Battle Fortress survives until the start of Turn 10",10ターン目開始時にウォーフォート「ダジボーグ」が生存,제10턴 시작 시 전쟁 요새 '다지보그' 가 생존
40340010,生存至第6回合开始,生存至第6回合開始,Survive until the beginning of Turn 6,6ターン目開始時まで生き残る,제6턴 시작 시까지 생존
40340020,洁芙缇和黎格到达指定地点,潔芙緹和黎格到達指定地點,Jefuty and Lige reach the specified position,ジェフティとリゲルが指定地点に到達,제퓨티와 리겔이 지정 위치에 도착
40340030,我方全体角色处于垂危状态,我方全體角色處於垂危狀態,All allied units are in Critical Condition,味方全員が瀕死状態になる,모든 아군이 빈사 상태 진입
44374010,杰文、卡尔和阿特娜未全部变成伯劳单位,傑文、卡爾和阿特娜未全部變成伯勞單位,"Jevon, Carl and Atena are not transformed into Shrike units",ジェヴァン、カール、アテナがいずれもシュライク化していない,"제본, 칼, 아테나가 모두 슈라이크로 변하지 않음"
44374020,将白糖∑血量压制到15000以下,將白糖∑血量壓制到15000以下,"Bring Sugar's HP down to below 15,000",シュガー∑のHPを15000以下に減らす,슈가∑의 HP를 15000 이하로 낮춤
44374030,洁芙缇和黎格未进入垂危状态,潔芙緹和黎格未進入垂危狀態,Jefuty and Lige do not enter Critical Condition,ジェフティとリゲルが瀕死状態にならない,제퓨티와 리겔이 빈사 상태에 진입하지 않음
40350010,伯劳分裂素体被强效催眠陷阱催眠或被击败,伯勞分裂素體被強效催眠陷阱催眠或被擊敗,Shrike Mitotic Specimen is either defeated or hypnotized by the Hypnotic Trap,シュライク分裂素体が強力催眠トラップにより催眠或いは倒れた状態に陥る,슈라이크 분열 소체가 강력한 마취 함정에 빠져 잠들거나 처치됨
40350020,所有伯劳分裂素体都被强效催眠陷阱催眠或被击败,所有伯勞分裂素體都被強效催眠陷阱催眠或被擊敗,All Shrike Mitotic Specimens are either defeated or hypnotized by the Hypnotic Trap,全てのシュライク分裂素体が強力催眠トラップにより催眠或いは倒れた状態に陥る,모든 슈라이크 분열 소체가 강력한 마취 함정에 빠져 잠들거나 처치됨
40350030,所有伯劳分裂素体和黎格都被强效催眠陷阱催眠或被击败,所有伯勞分裂素體和黎格都被強效催眠陷阱催眠或被擊敗,All Shrike Mitotic Specimens and Lige are either defeated or hypnotized by the Hypnotic Trap,全てのシュライク分裂素体とリゲルが強力催眠トラップにより催眠或いは倒れた状態に陥る,모든 슈라이크 분열 소체 및 리겔이 강력한 최면 함정에 빠져 잠들거나 처치됨
40350040,坚持到黎格恢复,堅持到黎格恢復,Survive until Lige recovers,リゲルが回復するまで持ちこたえる,리겔이 회복될 때까지 버팀
40350050,我方全体角色处于垂危状态,我方全體角色處於垂危狀態,All allied units are in Critical Condition,味方全員が瀕死状態になる,모든 아군이 빈사 상태 진입
40350060,黎格进入垂危状态,黎格進入垂危狀態,Lige enters Critical Condition,リゲルが瀕死状態になる,리겔이 빈사 상태 진입
40350070,除黎格和伯劳分裂素体的任意单位触发强效催眠陷阱,除黎格和伯勞分裂素體的任意單位觸發強效催眠陷阱,Any unit aside from Lige or Shrike Mitotic Specimen triggers the hypnotic trap,リゲルとシュライク分裂素体以外のいずれかのユニットが強力催眠トラップにかかる,리겔과 슈라이크 분열 소체 외의 유닛이 강력한 마취 함정 발동
40350080,黎格或任意伯劳分裂素体被叫醒,黎格或任意伯勞分裂素體被叫醒,Lige or any Shrike mitotic specimen is awakened.,リゲルまたはいずれかのシュライク分裂素体が目覚める,리겔 또는 슈라이크 분열 소체 중 하나가 깨어남
44385010,最多使用22次催眠针,最多使用22次催眠針,Use Soporific Dart at most 22 times,麻酔針の使用回数が22回を超えない,마취침 사용 22회 이하
44385020,拾取所有物资,拾取所有物資,Pick up all supplies,全ての物資を拾う,모든 물자 회수
44385030,我方无人进入垂危状态,我方無人進入垂危狀態,No allied units enter Critical Condition,味方が瀕死状態にならない,아군이 빈사 상태에 진입하지 않음
50010010,击败所有敌方单位,擊敗所有敵方單位,Defeat all enemy units,敵全員を撃破,모든 적 유닛 처치
50010020,击败白糖和奥列格,擊敗白糖和奧列格,Defeat Sugar and Oleg,シュガーとオレグを倒す,슈가와 올레그 처치
50010030,贝利亚和基里尔处于垂危状态,貝利亞和基裏爾處於垂危狀態,Beria and Kirill are in Critical Condition,ベリヤとキリルが瀕死状態になる,베리야와 키릴이 빈사 상태 진입
55011010,贝利亚受到的伤害累计不超过400,貝利亞受到的傷害累計不超過400,Beria takes less than 400 damage,ベリヤの累計被ダメージが400を超えない,베리야가 받은 누적 피해 400 이하
55011020,15回合内达成胜利目标,15回合內達成勝利目標,Achieve the Victory Objective within 15 turns,15ターン以内にメイン目標を達成,15턴 내로 승리 목표 달성
55011030,奥列格未受到医疗兵或精英医疗兵的治疗,奧列格未受到醫療兵或精英醫療兵的治療,Oleg is not healed by Medic or Elite Medic,オレグが衛生兵または精鋭衛生兵の治療を受けていない,올레그가 의무병 또는 엘리트 의무병의 치료를 받지 않음
50020010,击败奥列格,擊敗奧列格,Defeat Oleg,オレグを倒す,올레그 처치
50020020,击败白糖∑,擊敗白糖∑,Defeat Sugar Σ,シュガー∑を倒す,슈가∑ 처치
50020030,我方全体角色处于垂危状态,我方全體角色處於垂危狀態,All allied units are in Critical Condition,味方全員が瀕死状態になる,모든 아군이 빈사 상태 진입
50020040,敌方任意单位到达指定地点,敵方任意單位到達指定地點,Any enemy unit reaches the specified position,敵ユニットが指定地点に到達,적 유닛 중 아무나 지정 위치에 도착
50020050,等待白糖∑出现,等待白糖∑出現,Wait for Sugar Σ to appear,シュガー∑の出現を待つ,슈가∑의 출현 대기
55022010,14回合内达成胜利目标,14回合內達成勝利目標,Achieve the Victory Objective within 14 turns,14ターン以内にメイン目標を達成,14턴 내로 승리 목표 달성
55022020,杰文、卡尔和阿特娜未变成傀儡,傑文、卡爾和阿特娜未變成傀儡,"Jevon, Carl and Atena are not transformed into Puppet",ジェヴァン、カール、アテナがダミー化していない,"제본, 칼, 아테나 중 아무도 꼭두각시가 되지 않음"
55022030,单次行动对白糖∑造成的伤害超过3000点,單次行動對白糖∑造成的傷害超過3000點,"Deal over 3,000 damage to Sugar Σ in a single action",1回の行動でシュガー∑に3000以上のダメージを与える,행동 1회로 슈가∑에게 준 피해 3000 이상
50030010,阿特娜到达指定地点,阿特娜到達指定地點,Atena reaches the specified position,アテナが指定地点に到達,아테나가 지정 위치에 도착
50030020,击败大型运输机上的血藤蔓、卡尔到达指定地点,擊敗大型運輸機上的血藤蔓、卡爾到達指定地點,"Defeat Blood Vine on the transport aircraft, Carl reaches the specified position",大型輸送機に絡む血の藤つるを倒し、カールが指定地点に到達,대형 수송기에 붙은 피의 덩굴 처치 후 칼이 지정 위치에 도착
50030040,洁芙缇到达指定地点,潔芙緹到達指定地點,Jefuty reaches the specified position,ジェフティが指定地点に到達,제퓨티가 지정 위치에 도착
50030050,黎格1回合内到达指定地点,黎格1回合內到達指定地點,Lige reaches the specified position within 1 turn,リゲルが1ターン以内に指定地点に到達,리겔이 1턴 내로 지정 위치에 도착
50030060,击败完全态伯劳映溯母体,擊敗完全態伯勞映溯母體,Defeat the final form of the Reflection of the Progenitor,完全態のシュライク映溯母体を倒す,완전체 슈라이크 '영삭의 모체' 처치
50030070,我方全体角色处于垂危状态,我方全體角色處於垂危狀態,All allied units are in Critical Condition,味方全員が瀕死状態になる,모든 아군이 빈사 상태 진입
50030080,阿特娜进入垂危状态,阿特娜進入垂危狀態,Atena enters Critical Condition,アテナが瀕死状態になる,아테나가 빈사 상태 진입
50030090,我方任意单位暴露（包括器械）,我方任意單位暴露（包括器械）,Any allied unit is Exposed,味方ユニットが発見される（機械を含む）,아군 유닛 노출 (기계형 유닛 포함)
50030100,我方全体角色处于垂危状态,我方全體角色處於垂危狀態,All allied units are in Critical Condition,味方全員が瀕死状態になる,모든 아군이 빈사 상태 진입
50030110,我方任意角色从藤蔓坠落,我方任意角色從藤蔓墜落,Any allied unit falls down from the vine,味方ユニットが藤つるから落ちる,아군 중 아무나 덩굴에서 추락
50030120,击败完全态伯劳虚谬之心,擊敗完全態伯勞虛謬之心,Defeat the final form of the False Heart,完全態のシュライク・偽りの心を倒す,완전체 슈라이크 '허망의 심장' 처치
50030130,黎格进入垂危状态,黎格進入垂危狀態,Lige enters Critical Condition,リゲルが瀕死状態になる,리겔이 빈사 상태 진입
50030140,黎格1回合内未到达指定地点,黎格1回合內未到達指定地點,Lige fails to reach the specified position within 1 turn,リゲルが1ターン以内に指定地点に到達していない,리겔이 1턴 내로 지정 위치에 도착하지 못함
55033010,利用油罐车的爆炸同时击败至少4名敌方单位,利用油罐車的爆炸同時擊敗至少4名敵方單位,Defeat at least 4 enemies at the same time using Oil Tanker explosions,タンクローリーの爆発で同時に敵ユニットを4体以上倒す,유조차 폭발로 적 유닛 4명 이상 동시에 처치
55033020,最多使用8次伯劳抑制剂,最多使用8次伯勞抑制劑,Use Shrike inhibitor 7 times,シュライク抑制剤の使用回数が8回を超えない,슈라이크 억제제 사용 8회 이하
55033030,我方角色最多1次进入垂危状态,我方角色最多1次進入垂危狀態,All allied units enter Critical Condition at most once,味方が瀕死状態になる回数が1回を超えない,아군의 빈사 상태 진입 1회 이하
55033040,卡尔到达并启动大型客机_到达,卡爾到達並啟動大型客機_到達,Carl arrives and starts up the aircraft_ Arrive,カールが大型旅客機を発進させる_到着,칼이 대형 여객기 가동_도착
55033050,卡尔到达并启动大型客机_击败藤蔓运输机,卡爾到達並啟動大型客機_擊敗藤蔓運輸機,Carl arrives and starts up the aircraft_ Defeat aircraft vine,カールが大型旅客機を発進させる_藤つる輸送機撃破,칼이 대형 여객기 가동_덩굴이 얽힌 수송기 처치
55033060,黎格1回合内到达指定地点_目的地,黎格1回合內到達指定地點_目的地,Lige reaches the specified position_ destination within 1 turn,リゲルが1ターン以内に指定地点に到達_目的地,리겔이 1턴 내로 지정 위치에 도착_목적지
55033070,黎格1回合内到达指定地点_时间,黎格1回合內到達指定地點_時間,Lige reaches the specified position_ time within 1 turn,リゲルが1ターン以内に指定地点に到達_時間,리겔이 1턴 내로 지정 위치에 도착_시간
50100010,尽可能的生存更长时间,盡可能的生存更長時間,Survive as long as possible,できるだけ長く生き残る,최대한 오래 생존
50100020,我方全体角色处于垂危状态,我方全體角色處於垂危狀態,All allied units are in Critical Condition,味方全員が瀕死状態になる,모든 아군이 빈사 상태 진입
55110010,生存至第10回合开始,生存至第10回合開始,Survive until the beginning of Turn 10,10ターン目開始時まで生き残る,제10턴 시작 시까지 생존
55110020,生存至第20回合开始,生存至第20回合開始,Survive until the beginning of Turn 20,20ターン目開始時まで生き残る,제20턴 시작 시까지 생존
55110030,生存至第30回合开始,生存至第30回合開始,Survive until the beginning of Turn 30,30ターン目開始時まで生き残る,제30턴 시작 시까지 생존
1010100010,击败所有敌方单位,擊敗所有敵方單位,Defeat all enemy units,敵全員を撃破,모든 적 유닛 처치
1010100020,我方全体角色处于垂危状态,我方全體角色處於垂危狀態,All allied units are in Critical Condition,味方全員が瀕死状態になる,모든 아군이 빈사 상태 진입
